clip_key,corpus,clip_idx,video_id,category,window_idx,start_s,end_s,scene_spatial_gap,agent_action_gap,control_gap,mean_visual_gap,peak_visual_gap,dominant_type,dominance_margin,visual_minus_control,raw_trs,route
external_u-olDM7oGGM_000012_000022,external,,u-olDM7oGGM_000012_000022,Health & Wellness,2,6.0,9.0,0.12184431122099766,0.015139305048615196,0.09037630367908833,0.12184431122099766,0.17799992222583105,scene_spatial,0.10670500617238246,0.03146800754190933,3,static_ad_ok_low_gap
external_u-olDM7oGGM_000012_000022,external,,u-olDM7oGGM_000012_000022,Health & Wellness,3,9.0,10.0,0.10513970320551091,0.01703716647573561,0.11773949329048095,0.10513970320551091,0.10513970320551091,scene_spatial,0.0881025367297753,-0.01259979008497003,1,static_ad_ok_low_gap
external_v2Hr1CH-yb0_000076_000086,external,,v2Hr1CH-yb0_000076_000086,How-to & Instructional,0,0.0,3.0,0.33522393837508857,0.10492708869491674,0.0323208402709555,0.33522393837508857,0.3982436499470505,scene_spatial,0.23029684968017183,0.3029030981041331,3,layout_replay_or_scene_cue
external_v2Hr1CH-yb0_000076_000086,external,,v2Hr1CH-yb0_000076_000086,How-to & Instructional,1,3.0,6.0,0.2314473229664904,0.09328766488830491,0.030549891247492078,0.2314473229664904,0.2350921902638603,scene_spatial,0.13815965807818548,0.20089743171899832,3,static_ad_ok_low_gap
external_v2Hr1CH-yb0_000076_000086,external,,v2Hr1CH-yb0_000076_000086,How-to & Instructional,2,6.0,9.0,0.3005162804283323,0.16636213360329788,0.05462427672619855,0.3005162804283323,0.4427100989506493,scene_spatial,0.1341541468250344,0.24589200370213374,3,layout_replay_or_scene_cue
external_v2Hr1CH-yb0_000076_000086,external,,v2Hr1CH-yb0_000076_000086,How-to & Instructional,3,9.0,10.0,0.8967279608675373,1.6433004227278163,0.5291851237541353,1.6433004227278163,1.6433004227278163,agent_action,0.746572461860279,1.114115298973681,1,action_state_or_agent_cue
external_wbOD_G3ttgU_000083_000093,external,,wbOD_G3ttgU_000083_000093,How-to & Instructional,0,0.0,3.0,0.12273405859177118,0.05877348303541955,0.0523505584799601,0.12273405859177118,0.16275834985954518,scene_spatial,0.06396057555635162,0.07038350011181108,3,static_ad_ok_low_gap
external_wbOD_G3ttgU_000083_000093,external,,wbOD_G3ttgU_000083_000093,How-to & Instructional,1,3.0,6.0,0.027580481993078425,0.0266855426740209,0.04670800383327952,0.031791299646530456,0.04231511154761369,scene_spatial,0.0008949393190575243,-0.019127521840201094,3,static_ad_ok_low_gap
external_wbOD_G3ttgU_000083_000093,external,,wbOD_G3ttgU_000083_000093,How-to & Instructional,2,6.0,9.0,0.03205662365222454,0.020662753155074525,0.17162394380912713,0.03205662365222454,0.05296873906015864,scene_spatial,0.011393870497150013,-0.1395673201569026,3,static_ad_ok_low_gap
external_wbOD_G3ttgU_000083_000093,external,,wbOD_G3ttgU_000083_000093,How-to & Instructional,3,9.0,10.0,0.05978265540797656,0.020042535558469465,0.06851042605604096,0.05978265540797656,0.05978265540797656,scene_spatial,0.039740119849507094,-0.008727770648064404,1,static_ad_ok_low_gap
external_xW6hpK-DBMY_000080_000090,external,,xW6hpK-DBMY_000080_000090,How-to & Instructional,0,0.0,3.6363636363636362,0.11853651639990909,0.21651538907490797,0.01853061195460684,0.21850156732989964,0.4012098956713289,agent_action,0.09797887267499888,0.19798477712030113,4,action_state_or_agent_cue
external_xW6hpK-DBMY_000080_000090,external,,xW6hpK-DBMY_000080_000090,How-to & Instructional,1,3.6363636363636362,6.363636363636363,0.08136588337772795,0.03449710123463442,0.04919727683874801,0.08136588337772795,0.11488698989000534,scene_spatial,0.04686878214309353,0.03216860653897994,3,static_ad_ok_low_gap
