run,kind,rho,tau,wins,full,w_adqa,clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9240227386501415,0.8291133081626071,53/54,13/18,0.42,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9240227386501415,0.8291133081626071,53/54,13/18,0.44,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9240227386501415,0.8291133081626071,53/54,13/18,0.45,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9240227386501415,0.8291133081626071,53/54,13/18,0.50,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9240227386501415,0.8291133081626071,53/54,13/18,0.43,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9240227386501415,0.8291133081626071,53/54,13/18,0.46,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.59,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.60,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.61,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.62,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.63,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.75,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.76,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.78,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.79,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.80,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.81,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.83,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.84,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.59,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.60,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.63,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.64,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,15/18,0.64,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,16/18,0.70,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.82,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.83,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.84,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,16/18,0.67,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,16/18,0.68,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,16/18,0.69,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.72,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.75,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.83,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9239115273990999,0.8276011668322952,54/54,17/18,0.86,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8309859525627487,53/54,15/18,0.75,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8309859525627487,53/54,15/18,0.77,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,14/18,0.69,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,14/18,0.70,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,14/18,0.71,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,13/18,0.60,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,13/18,0.62,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,13/18,0.63,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,14/18,0.70,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,14/18,0.71,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,13/18,0.54,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8300496303626779,53/54,15/18,0.74,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8291133081626071,53/54,13/18,0.45,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8291133081626071,53/54,13/18,0.46,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8291133081626071,53/54,13/18,0.52,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8281769859625365,53/54,13/18,0.38,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8281769859625365,53/54,13/18,0.39,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8281769859625365,53/54,13/18,0.40,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9234191966915196,0.8281769859625365,53/54,13/18,0.37,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9233076636557018,0.8266628435138913,54/54,17/18,0.77,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9233076636557018,0.8266628435138913,54/54,15/18,0.63,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9233076636557018,0.8266628435138913,54/54,15/18,0.64,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9233076636557018,0.8266628435138913,54/54,16/18,0.65,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9233076636557018,0.8266628435138913,54/54,16/18,0.70,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9233076636557018,0.8266628435138913,54/54,16/18,0.71,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9233076636557018,0.8266628435138913,54/54,17/18,0.84,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9233076636557018,0.8266628435138913,54/54,17/18,0.85,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8300496303626779,53/54,15/18,0.74,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8300496303626779,53/54,15/18,0.74,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8300496303626779,53/54,15/18,0.75,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8300496303626779,53/54,15/18,0.76,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8300496303626779,53/54,15/18,0.78,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8291133081626071,53/54,13/18,0.52,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8291133081626071,53/54,13/18,0.53,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8291133081626071,53/54,13/18,0.54,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8291133081626071,53/54,13/18,0.59,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8291133081626071,53/54,14/18,0.69,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8291133081626071,53/54,14/18,0.70,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8281769859625365,53/54,13/18,0.44,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8281769859625365,53/54,13/18,0.47,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8281769859625365,53/54,13/18,0.48,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9228156547328977,0.8281769859625365,53/54,13/18,0.51,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9227037999123037,0.8257245201954874,54/54,15/18,0.58,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9227037999123037,0.8257245201954874,54/54,15/18,0.58,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9227037999123037,0.8257245201954874,54/54,15/18,0.62,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9227037999123037,0.8257245201954874,54/54,15/18,0.63,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9227037999123037,0.8257245201954874,54/54,15/18,0.62,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.75,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.76,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.87,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.88,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.89,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.90,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.91,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.92,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.93,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.94,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.95,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.96,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.97,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.98,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.99,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.77,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.78,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.90,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.91,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.92,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.93,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.94,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.95,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.96,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.97,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.98,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.99,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.75,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.76,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.79,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.81,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.84,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.85,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.86,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.87,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.88,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.89,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.90,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.91,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.92,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.93,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.94,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.95,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.96,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.97,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.98,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8291133081626071,53/54,15/18,0.99,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8281769859625365,53/54,13/18,0.51,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8281769859625365,53/54,13/18,0.53,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8281769859625365,53/54,14/18,0.71,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8281769859625365,53/54,14/18,0.72,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8281769859625365,53/54,14/18,0.73,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8272406637624657,53/54,13/18,0.47,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8272406637624657,53/54,13/18,0.48,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8263043415623951,53/54,13/18,0.41,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8263043415623951,53/54,13/18,0.42,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9222121127742757,0.8263043415623951,53/54,13/18,0.37,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9220999361689056,0.8247861968770833,54/54,15/18,0.56,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9220999361689056,0.8247861968770833,54/54,15/18,0.57,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9220999361689056,0.8247861968770833,54/54,15/18,0.55,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9220999361689056,0.8247861968770833,54/54,15/18,0.61,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.77,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.78,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.79,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.80,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.81,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.85,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.86,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.89,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.77,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.85,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.86,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.87,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.88,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.89,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.90,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.91,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.92,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.93,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.94,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.95,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.96,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.97,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.98,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.99,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.80,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.82,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8281769859625365,53/54,15/18,0.83,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8272406637624657,53/54,13/18,0.52,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8272406637624657,53/54,13/18,0.56,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8272406637624657,53/54,13/18,0.57,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8272406637624657,53/54,13/18,0.58,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8263043415623951,53/54,13/18,0.43,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8263043415623951,53/54,13/18,0.46,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8263043415623951,53/54,13/18,0.49,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8263043415623951,53/54,13/18,0.50,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8263043415623951,53/54,13/18,0.51,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8253680193623243,53/54,13/18,0.38,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8253680193623243,53/54,13/18,0.33,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8253680193623243,53/54,13/18,0.34,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.921608570815654,0.8253680193623243,53/54,13/18,0.36,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.54,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.55,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.54,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.56,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.57,clip_top3
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.57,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.58,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.59,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.60,need_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.59,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.60,critical_weighted_clip
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9214960724255075,0.8238478735586794,54/54,15/18,0.61,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.82,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.83,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.84,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.79,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.80,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.81,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.83,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.84,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.85,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.86,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.87,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.88,clip_top3
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.78,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.79,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.80,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.81,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8272406637624657,53/54,15/18,0.84,need_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9210050288570318,0.8263043415623951,53/54,13/18,0.54,clip_top3
