clip_idx,roi,t,n_vertices,residual_norm,cosine_gap,roi_need_score
0,scene_ppa,2,194,0.03820559353652042,0.043107450008392334,0.008080078369232304
0,scene_ppa,3,194,0.04525946623461833,0.14309877157211304,0.05912771586189667
0,scene_ppa,4,194,0.1028143072576461,0.5650981962680817,0.3520555034755489
0,scene_ppa,5,194,0.13595018521695343,1.0628393813967705,0.600648540711963
0,scene_ppa,6,194,0.18924070410399513,1.3248878121376038,0.8314941535304405
0,scene_ppa,7,194,0.19943197547513844,1.3362052738666534,0.8634673880947822
0,scene_ppa,8,194,0.21749030998699834,1.610825002193451,1.0
0,scene_ppa,9,194,0.041904140944739675,0.0173567533493042,0.010314731454649308
1,_unassigned_padding,0,1,0.00836111605167389,0.0,0.018960967002748033
1,_unassigned_padding,1,1,0.03126250579953194,0.0,0.4072674653268048
1,_unassigned_padding,2,1,0.02767164260149002,0.0,0.34638227321645293
1,_unassigned_padding,3,1,0.036731649190187454,0.0,0.5
1,_unassigned_padding,4,1,0.02218904346227646,0.0,0.25342158843261253
1,_unassigned_padding,5,1,0.016034647822380066,0.0,0.14907019986884526
1,_unassigned_padding,6,1,0.01246577501296997,0.0,0.08855786769845428
1,_unassigned_padding,7,1,0.010029613971710205,0.0,0.04725132806482596
1,_unassigned_padding,8,1,0.007242843508720398,0.0,0.0
1,_unassigned_padding,9,1,0.011744745075702667,0.0,0.07633238211833714
1,_unassigned_padding,10,1,0.020011208951473236,0.0,0.21649512667068477
1,auditory_control,0,590,0.09050314332108378,0.042709946632385254,0.19766047367529832
1,auditory_control,1,590,0.10115757562184001,0.013499081134796143,0.19696251211950128
1,auditory_control,2,590,0.08869821319556666,0.010500907897949219,0.1537711866481795
1,auditory_control,3,590,0.07453244900987427,0.005995213985443115,0.10336537851009185
1,auditory_control,4,590,0.04235046683838047,0.005171239376068115,0.0
1,auditory_control,5,590,0.060320384933478084,0.007610797882080078,0.06006199615644371
